Issue_ID,Student_ID,Book_ID,Issue_Date,Due_Date,Return_Date,Number_of_Days_Issued,Renew_Count,Fine_Amount,Library_Visit_Frequency,Total_Library_Visits,Reading_Duration_Hours,Preferred_Book_Type,Online_Resource_Usage,Late_Return_Count,Librarian_ID,Feedback_Rating,Student_Name,Age,Year_of_Study,Section,Roll_Number,Admission_Year,Semester,CGPA,Attendance_Percentage,Academic_Performance,Scholarship_Status,Hostel_DayScholar,Mobile_Number,Email_ID,City,State,Book_Title,Author_Name,Publisher,ISBN_Number,Book_Edition,Language,Book_Price,Book_Rack_No,Book_Availability,Damage_Report,Publication_Year,Pages,Country_of_Publication,Days_Late,Fine_Per_Day,Library_Engagement_Score,Gender_Male,Department_Civil,Department_ECE,Department_EEE,Department_ME,Student_Type_Regular,Issue_Status_Returned,Book_Category_Electronics,Book_Category_Math,Book_Category_Mechanical,Book_Category_Programming,Book_Category_Science,Book_Condition_Damaged,Book_Condition_Good,Binding_Type_Paperback,Edition_Type_Revised,Edition_Type_Second,Print_Type_Color,Genre_Reference,Genre_Textbook,Library_Shift_Morning,Transaction_Mode_Online
I3055,S1170,B2159,2025-01-10,2025-01-24,2025-01-20,0.9565217391304348,1.0,0.6666666666666666,8,0.6741573033707864,0.42105263157894735,Science,Yes,5,L455,2,Student_170,0.5,3.0,A,62,2024,5,0.061224489795918435,0.15000000000000013,Average,No,Hostel,9634617674,student170@college.edu,Hyderabad,AP,Book_159,Author_159,Springer,9737291733.0,5.0,English,0.22033876912202754,44.0,Yes,Major,2020.0,462.0,UK,0.0,0.1626575028636884,0.6310679611650485,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True
I3047,S1019,B2059,2025-12-02,2025-12-16,2025-12-17,0.4782608695652173,0.6666666666666666,0.0,9,0.696629213483146,0.42105263157894735,Electronics,No,5,L447,1,Student_19,0.833333333333333,2.0,C,29,2022,8,0.03265306122448974,0.07500000000000018,Excellent,No,Hostel,9767810776,student19@college.edu,Vijayawada,AP,Book_59,Author_59,Springer,6181710473.0,5.0,Hindi,0.5388877669510778,50.0,No,Major,2020.0,786.0,India,1.0,0.0,0.6504854368932038,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,True,False
I3088,S1019,B2021,2025-04-22,2025-05-06,2025-05-12,0.6956521739130435,0.3333333333333333,0.6666666666666666,1,0.797752808988764,0.05263157894736842,Civil,No,1,L488,5,Student_19,0.833333333333333,2.0,C,29,2022,8,0.03265306122448974,0.07500000000000018,Excellent,No,Hostel,9767810776,student19@college.edu,Vijayawada,AP,Book_21,Author_21,Pearson,9538108318.0,1.0,Telugu,0.8716236684000604,28.0,No,Minor,2018.0,749.0,USA,6.0,0.20490620490620487,0.6699029126213591,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False
I3182,S1151,B2021,2025-09-30,2025-10-14,2025-10-20,0.5652173913043478,0.3333333333333333,0.0,1,0.1797752808988764,0.47368421052631576,Math,Yes,2,L582,4,Student_151,0.6666666666666665,4.0,B,52,2022,5,0.3326530612244898,0.7250000000000001,Good,No,DayScholar,9286230441,student151@college.edu,Hyderabad,AP,Book_21,Author_21,Pearson,9538108318.0,1.0,Telugu,0.8716236684000604,28.0,No,Minor,2018.0,749.0,USA,6.0,0.0,0.2135922330097087,True,False,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False
I3050,S1022,B2037,2025-08-14,2025-08-28,2025-08-27,0.9565217391304348,0.0,0.0,2,0.15730337078651685,0.5789473684210527,Science,Yes,4,L450,2,Student_22,0.16666666666666652,3.0,B,77,2024,3,0.8653061224489795,0.07500000000000018,Good,Yes,DayScholar,9413716908,student22@college.edu,Vizag,AP,Book_37,Author_37,Oxford,1606140711.0,2.0,Telugu,0.9094259605190085,45.0,No,Major,2023.0,304.0,India,0.0,0.0,0.2135922330097087,True,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True
I3131,S1073,B2037,2025-08-03,2025-08-17,2025-08-23,0.826086956521739,0.0,1.0,1,0.10112359550561797,0.2631578947368421,Math,No,2,L531,3,Student_73,0.0,4.0,C,16,2024,5,0.34081632653061233,0.050000000000000044,Excellent,No,DayScholar,9750999512,student73@college.edu,Rajahmundry,AP,Book_37,Author_37,Oxford,1606140711.0,2.0,Telugu,0.9094259605190085,45.0,No,Major,2023.0,304.0,India,6.0,0.27203065134099613,0.10679611650485435,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,True
I3053,S1080,B2035,2025-11-19,2025-12-03,2025-12-06,0.30434782608695654,0.3333333333333333,0.3333333333333333,2,0.8876404494382022,0.631578947368421,Math,Yes,0,L453,4,Student_80,1.0,2.0,C,66,2021,6,0.820408163265306,0.3250000000000002,Good,Yes,DayScholar,9117618103,student80@college.edu,Vizag,AP,Book_35,Author_35,McGraw Hill,5953912048.0,5.0,Hindi,0.09244206593628518,37.0,No,Major,2020.0,558.0,USA,3.0,0.16784869976359337,0.8543689320388348,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False
I3138,S1080,B2120,2025-02-20,2025-03-06,,0.4347826086956521,1.0,0.0,6,0.39325842696629215,0.6842105263157894,Electronics,Yes,4,L538,3,Student_80,1.0,2.0,C,66,2021,6,0.820408163265306,0.3250000000000002,Good,Yes,DayScholar,9117618103,student80@college.edu,Vizag,AP,Book_120,Author_120,Elsevier,1774107871.0,4.0,English,0.738261725652547,3.0,Yes,Major,2021.0,632.0,USA,0.0,0.0,0.4368932038834951,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False
I3058,S1044,B2148,2025-04-06,2025-04-20,2025-04-16,0.608695652173913,0.0,0.3333333333333333,4,0.9213483146067414,0.0,Math,No,0,L458,3,Student_44,0.0,4.0,B,56,2021,5,0.5122448979591836,0.7000000000000002,Average,Yes,DayScholar,9829528575,student44@college.edu,Vijayawada,AP,Book_148,Author_148,McGraw Hill,6524266508.0,2.0,Hindi,0.744787196445701,4.0,Yes,Major,2020.0,369.0,UK,0.0,0.11216429699842019,0.7669902912621358,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
I3178,S1044,B2086,2025-02-18,2025-03-04,2025-03-04,0.6521739130434783,0.6666666666666666,0.6666666666666666,2,0.9101123595505618,0.6842105263157894,Science,No,1,L578,1,Student_44,0.0,4.0,B,56,2021,5,0.5122448979591836,0.7000000000000002,Average,Yes,DayScholar,9829528575,student44@college.edu,Vijayawada,AP,Book_86,Author_86,Elsevier,2432244638.0,1.0,Telugu,0.4564295451103145,24.0,Yes,Major,2021.0,797.0,USA,0.0,0.2141779788838612,0.883495145631068,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
I3059,S1149,B2065,2025-07-29,2025-08-12,2025-08-09,0.0,1.0,0.3333333333333333,5,0.28089887640449435,0.0,Civil,Yes,0,L459,3,Student_149,0.6666666666666665,3.0,A,49,2024,8,0.2204081632653061,0.125,Average,No,DayScholar,9518980955,student149@college.edu,Rajahmundry,AP,Book_65,Author_65,Elsevier,9780252713.0,2.0,English,0.8124400464482253,25.0,No,Minor,2023.0,480.0,India,0.0,0.3333333333333333,0.2135922330097087,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,True
I3161,S1061,B2065,2025-03-15,2025-03-29,2025-04-03,0.5217391304347826,0.3333333333333333,0.0,8,0.5730337078651686,0.736842105263158,Programming,Yes,0,L561,4,Student_61,0.0,1.0,A,12,2024,1,0.857142857142857,0.8000000000000003,Average,Yes,DayScholar,9310793368,student61@college.edu,Vizag,AP,Book_65,Author_65,Elsevier,9780252713.0,2.0,English,0.8124400464482253,25.0,No,Minor,2023.0,480.0,India,5.0,0.0,0.6019417475728155,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,True
I3061,S1155,B2079,2025-08-30,2025-09-13,2025-09-10,0.6521739130434783,0.0,0.6666666666666666,6,0.8314606741573034,0.5263157894736843,Electronics,No,0,L461,5,Student_155,0.16666666666666652,1.0,B,62,2022,7,0.763265306122449,0.9500000000000002,Poor,No,Hostel,9973937873,student155@college.edu,Vizag,AP,Book_79,Author_79,McGraw Hill,8115825382.0,1.0,English,0.44596607260059584,46.0,No,Minor,2021.0,240.0,UK,0.0,0.2141779788838612,0.7864077669902911,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True
I3062,S1068,B2131,2025-08-20,2025-09-03,2025-08-30,0.4782608695652173,0.6666666666666666,0.0,7,0.24719101123595505,0.15789473684210525,Math,Yes,1,L462,4,Student_68,0.833333333333333,4.0,C,60,2021,7,0.2204081632653061,0.6750000000000003,Poor,Yes,Hostel,9376901897,student68@college.edu,Vijayawada,AP,Book_131,Author_131,Oxford,5183082045.0,4.0,Hindi,0.060243853183218066,26.0,Yes,Minor,2023.0,583.0,India,0.0,0.0,0.2135922330097087,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True
I3195,S1081,B2131,2025-09-26,2025-10-10,,0.13043478260869562,0.6666666666666666,0.0,6,0.7865168539325842,0.2631578947368421,Electronics,Yes,3,L595,5,Student_81,0.833333333333333,1.0,B,53,2022,7,0.6632653061224489,0.9500000000000002,Good,No,DayScholar,9198485068,student81@college.edu,Rajahmundry,AP,Book_131,Author_131,Oxford,5183082045.0,4.0,Hindi,0.060243853183218066,26.0,Yes,Minor,2023.0,583.0,India,0.0,0.0,0.6990291262135921,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True
I3064,S1163,B2061,2025-12-18,2026-01-01,2026-01-02,0.26086956521739124,0.3333333333333333,0.0,3,0.0449438202247191,0.631578947368421,Mechanical,Yes,4,L464,2,Student_163,0.33333333333333304,2.0,A,12,2022,4,0.3346938775510204,0.25,Average,Yes,DayScholar,9790273739,student163@college.edu,Vizag,AP,Book_61,Author_61,Elsevier,7614460540.0,4.0,Hindi,0.03472257282778812,17.0,No,Major,2023.0,593.0,UK,1.0,0.0,0.1262135922330097,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
I3065,S1085,B2068,2025-07-19,2025-08-02,2025-08-07,0.04347826086956519,0.6666666666666666,0.0,5,0.06741573033707865,0.0,Math,No,0,L465,5,Student_85,0.833333333333333,4.0,A,5,2022,2,0.1918367346938774,0.40000000000000013,Average,Yes,DayScholar,9537008994,student85@college.edu,Vijayawada,AP,Book_68,Author_68,McGraw Hill,1910786668.0,2.0,Telugu,0.7926364416620386,48.0,No,Major,2019.0,134.0,UK,5.0,0.0,0.029126213592232997,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
I3066,S1003,B2118,2025-05-30,2025-06-13,2025-06-15,0.08695652173913038,0.3333333333333333,0.0,5,0.8539325842696628,0.47368421052631576,Math,Yes,2,L466,4,Student_3,0.6666666666666665,4.0,C,67,2021,3,0.23061224489795928,0.15000000000000013,Good,Yes,Hostel,9455681335,student3@college.edu,Vijayawada,AP,Book_118,Author_118,McGraw Hill,6328989421.0,4.0,English,0.7243020144393396,10.0,Yes,Major,2022.0,222.0,India,2.0,0.0,0.7961165048543688,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
I3070,S1066,B2069,2025-07-24,2025-08-07,2025-08-03,0.7391304347826086,0.0,0.6666666666666666,5,0.37078651685393255,0.6842105263157894,Math,Yes,1,L470,3,Student_66,0.6666666666666665,2.0,C,21,2024,7,0.48163265306122427,0.4500000000000002,Poor,Yes,Hostel,9837024452,student66@college.edu,Rajahmundry,AP,Book_69,Author_69,Pearson,4600651694.0,5.0,English,1.0,37.0,Yes,Minor,2019.0,444.0,India,0.0,0.19640387275242044,0.4174757281553398,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True
I3098,S1041,B2069,2025-07-02,2025-07-16,2025-07-13,0.08695652173913038,1.0,1.0,10,0.48314606741573035,0.7894736842105263,Science,No,4,L498,3,Student_41,0.0,1.0,C,6,2021,4,0.014285714285714235,0.10000000000000009,Average,Yes,DayScholar,9187104772,student41@college.edu,Vijayawada,AP,Book_69,Author_69,Pearson,4600651694.0,5.0,English,1.0,37.0,Yes,Minor,2019.0,444.0,India,0.0,0.7802197802197802,0.5339805825242718,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True
I3133,S1160,B2069,2025-06-04,2025-06-18,,1.0,0.0,0.6666666666666666,2,0.41573033707865165,0.21052631578947367,Math,Yes,1,L533,1,Student_160,0.16666666666666652,1.0,B,72,2021,5,0.5877551020408163,0.0,Excellent,No,DayScholar,9365880277,student160@college.edu,Vijayawada,AP,Book_69,Author_69,Pearson,4600651694.0,5.0,English,1.0,37.0,Yes,Minor,2019.0,444.0,India,0.0,0.15725359911406422,0.36893203883495146,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True
I3179,S1104,B2047,2025-05-09,2025-05-23,,0.13043478260869562,1.0,0.6666666666666666,6,0.3595505617977528,0.15789473684210525,Mechanical,Yes,2,L579,2,Student_104,0.33333333333333304,4.0,B,12,2022,4,0.33673469387755084,0.17500000000000004,Poor,Yes,DayScholar,9338078545,student104@college.edu,Vijayawada,AP,Book_47,Author_47,Oxford,5938669432.0,4.0,English,0.15202958550007573,49.0,No,Major,2018.0,302.0,India,0.0,0.4686468646864686,0.3106796116504854,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,True,False,True,True
I3186,S1107,B2047,2025-09-01,2025-09-15,2025-09-12,0.7826086956521738,0.0,0.0,5,0.02247191011235955,0.6842105263157894,Science,No,4,L586,4,Student_107,0.16666666666666652,1.0,A,14,2021,7,0.8040816326530611,0.5750000000000002,Poor,Yes,Hostel,9889200018,student107@college.edu,Vijayawada,AP,Book_47,Author_47,Oxford,5938669432.0,4.0,English,0.15202958550007573,49.0,No,Major,2018.0,302.0,India,0.0,0.0,0.11650485436893204,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,True,False,True,False
I3089,S1073,B2039,2025-03-07,2025-03-21,2025-03-21,0.5652173913043478,0.0,0.6666666666666666,5,0.21348314606741575,1.0,Science,Yes,3,L489,1,Student_73,0.0,4.0,C,16,2024,5,0.34081632653061233,0.050000000000000044,Excellent,No,DayScholar,9750999512,student73@college.edu,Rajahmundry,AP,Book_39,Author_39,McGraw Hill,2723314954.0,5.0,Telugu,0.8789947998182459,13.0,No,Minor,2023.0,693.0,UK,0.0,0.23548922056384738,0.3398058252427184,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
I3080,S1162,B2102,2025-10-17,2025-10-31,2025-11-04,0.7391304347826086,0.3333333333333333,0.0,8,0.23595505617977525,1.0,Electronics,Yes,3,L480,5,Student_162,0.0,1.0,B,36,2021,8,0.4836734693877549,0.7000000000000002,Excellent,No,DayScholar,9833828383,student162@college.edu,Vizag,AP,Book_102,Author_102,Elsevier,4848769713.0,3.0,Hindi,0.957982026556268,44.0,Yes,Major,2023.0,598.0,USA,4.0,0.0,0.35922330097087374,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
I3083,S1015,B2102,2025-04-03,2025-04-17,2025-04-14,0.26086956521739124,0.3333333333333333,0.3333333333333333,4,0.033707865168539325,0.05263157894736842,Civil,Yes,3,L483,2,Student_15,0.6666666666666665,2.0,A,34,2023,1,0.40204081632653055,0.8250000000000002,Good,Yes,Hostel,9358607110,student15@college.edu,Vijayawada,AP,Book_102,Author_102,Elsevier,4848769713.0,3.0,Hindi,0.957982026556268,44.0,Yes,Major,2023.0,598.0,USA,0.0,0.18066157760814247,0.009708737864077666,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
I3082,S1171,B2015,2025-07-08,2025-07-22,2025-07-18,0.5652173913043478,0.0,0.0,5,0.32584269662921345,0.3684210526315789,Science,No,2,L482,2,Student_171,0.16666666666666652,4.0,C,42,2022,1,0.8755102040816323,0.7749999999999999,Excellent,No,Hostel,9572722116,student171@college.edu,Vizag,AP,Book_15,Author_15,Springer,9325872680.0,2.0,Hindi,0.8412303731004189,27.0,Yes,Major,2022.0,606.0,USA,0.0,0.0,0.3203883495145631,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,True,True,False,False,False
I3132,S1178,B2015,2025-07-23,2025-08-06,2025-08-10,0.9565217391304348,0.6666666666666666,0.3333333333333333,8,0.06741573033707865,0.7894736842105263,Science,Yes,4,L532,5,Student_178,0.16666666666666652,4.0,A,55,2021,6,0.8816326530612244,0.6499999999999999,Good,Yes,Hostel,9172369828,student178@college.edu,Vijayawada,AP,Book_15,Author_15,Springer,9325872680.0,2.0,Hindi,0.8412303731004189,27.0,Yes,Major,2022.0,606.0,USA,4.0,0.0813287514318442,0.17475728155339804,True,True,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,True,True,False,True,False
I3154,S1015,B2083,2025-05-25,2025-06-08,2025-06-12,0.8695652173913042,0.6666666666666666,0.6666666666666666,10,0.3595505617977528,0.3684210526315789,Science,Yes,5,L554,1,Student_15,0.6666666666666665,2.0,A,34,2023,1,0.40204081632653055,0.8250000000000002,Good,Yes,Hostel,9358607110,student15@college.edu,Vijayawada,AP,Book_83,Author_83,McGraw Hill,2712482556.0,5.0,Telugu,0.2811632251224314,46.0,Yes,Major,2020.0,106.0,India,4.0,0.17466174661746614,0.3495145631067961,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True
I3189,S1144,B2083,2025-11-27,2025-12-11,,0.04347826086956519,0.0,0.6666666666666666,3,0.7078651685393258,0.2631578947368421,Science,Yes,4,L589,5,Student_144,0.16666666666666652,2.0,A,15,2021,2,0.8734693877551019,0.6000000000000001,Excellent,No,DayScholar,9266746552,student144@college.edu,Rajahmundry,AP,Book_83,Author_83,McGraw Hill,2712482556.0,5.0,Telugu,0.2811632251224314,46.0,Yes,Major,2020.0,106.0,India,0.0,0.5843621399176955,0.6310679611650485,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
I3086,S1128,B2076,2025-08-09,2025-08-23,2025-08-22,0.5217391304347826,0.3333333333333333,0.6666666666666666,5,0.6853932584269662,0.5263157894736843,Science,Yes,3,L486,2,Student_128,0.0,4.0,B,52,2023,4,0.11836734693877538,0.4750000000000001,Poor,No,Hostel,9894960737,student128@college.edu,Hyderabad,AP,Book_76,Author_76,Pearson,6196262457.0,5.0,English,0.7470338769122028,49.0,Yes,Major,2023.0,212.0,USA,0.0,0.24781849912739962,0.6601941747572815,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
I3087,S1152,B2146,2025-03-29,2025-04-12,2025-04-17,0.0,0.6666666666666666,1.0,3,0.06741573033707865,0.8421052631578947,Science,Yes,3,L487,3,Student_152,0.16666666666666652,2.0,B,56,2022,7,0.16326530612244894,0.7000000000000002,Good,Yes,Hostel,9719235157,student152@college.edu,Vizag,AP,Book_146,Author_146,Pearson,1326797351.0,1.0,Hindi,0.5876457817943151,47.0,No,Major,2023.0,371.0,India,5.0,1.0,0.1844660194174757,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True
I3091,S1089,B2080,2025-08-25,2025-09-08,2025-09-14,0.17391304347826086,0.3333333333333333,0.0,3,0.24719101123595505,0.3157894736842105,Science,Yes,3,L491,3,Student_89,0.6666666666666665,1.0,A,61,2022,6,0.7326530612244897,0.875,Excellent,No,Hostel,9821120839,student89@college.edu,Rajahmundry,AP,Book_80,Author_80,Oxford,6381925761.0,2.0,Hindi,0.9071540364517594,16.0,No,Minor,2020.0,251.0,India,6.0,0.0,0.2427184466019417,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False
I3147,S1144,B2080,2025-07-03,2025-07-17,,0.0,0.0,0.0,6,0.06741573033707865,0.2631578947368421,Science,Yes,4,L547,1,Student_144,0.16666666666666652,2.0,A,15,2021,2,0.8734693877551019,0.6000000000000001,Excellent,No,DayScholar,9266746552,student144@college.edu,Rajahmundry,AP,Book_80,Author_80,Oxford,6381925761.0,2.0,Hindi,0.9071540364517594,16.0,No,Minor,2020.0,251.0,India,0.0,0.0,0.07766990291262135,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True
I3192,S1089,B2150,2025-01-26,2025-02-09,2025-02-12,1.0,0.6666666666666666,0.6666666666666666,3,0.0449438202247191,0.8421052631578947,Civil,No,5,L592,2,Student_89,0.6666666666666665,1.0,A,61,2022,6,0.7326530612244897,0.875,Excellent,No,Hostel,9821120839,student89@college.edu,Rajahmundry,AP,Book_150,Author_150,Oxford,7869384197.0,4.0,Hindi,0.9657949209875296,6.0,No,Major,2018.0,584.0,India,3.0,0.15725359911406422,0.16504854368932037,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
I3092,S1074,B2043,2025-12-20,2026-01-03,2026-01-09,0.4347826086956521,0.6666666666666666,0.3333333333333333,8,0.8876404494382022,0.6842105263157894,Math,No,1,L492,1,Student_74,0.16666666666666652,4.0,B,20,2022,7,0.820408163265306,0.8250000000000002,Average,Yes,DayScholar,9857046188,student74@college.edu,Hyderabad,AP,Book_43,Author_43,Pearson,7375405499.0,3.0,English,0.8553163023173624,25.0,No,Major,2024.0,460.0,UK,6.0,0.138401559454191,0.8640776699029125,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False
I3129,S1041,B2127,2025-09-14,2025-09-28,2025-10-02,0.4347826086956521,0.3333333333333333,1.0,2,0.49438202247191004,0.894736842105263,Math,No,0,L529,1,Student_41,0.0,1.0,C,6,2021,4,0.014285714285714235,0.10000000000000009,Average,Yes,DayScholar,9187104772,student41@college.edu,Vijayawada,AP,Book_127,Author_127,McGraw Hill,1554012905.0,3.0,Hindi,0.6457944161155147,17.0,No,Major,2023.0,704.0,India,4.0,0.415204678362573,0.5631067961165048,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False
I3100,S1037,B2101,2025-02-19,2025-03-05,2025-03-01,0.30434782608695654,1.0,0.0,7,0.6853932584269662,0.05263157894736842,Science,No,0,L500,1,Student_37,0.5,4.0,B,53,2023,2,0.7938775510204079,0.75,Good,Yes,Hostel,9685655681,student37@college.edu,Hyderabad,AP,Book_101,Author_101,Oxford,9692950124.0,4.0,Telugu,0.9320947139900035,13.0,No,Major,2018.0,783.0,India,0.0,0.0,0.5728155339805825,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
I3153,S1028,B2101,2025-01-06,2025-01-20,2025-01-20,0.6521739130434783,0.3333333333333333,0.3333333333333333,9,0.9775280898876404,0.6842105263157894,Mechanical,No,2,L553,2,Student_28,0.6666666666666665,4.0,C,8,2024,6,0.9632653061224485,0.6000000000000001,Average,Yes,Hostel,9990729047,student28@college.edu,Hyderabad,AP,Book_101,Author_101,Oxford,9692950124.0,4.0,Telugu,0.9320947139900035,13.0,No,Major,2018.0,783.0,India,0.0,0.1070889894419306,0.941747572815534,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
I3101,S1135,B2111,2025-09-13,2025-09-27,2025-09-29,0.04347826086956519,1.0,1.0,5,0.48314606741573035,0.5789473684210527,Mechanical,No,1,L501,2,Student_135,0.33333333333333304,2.0,A,16,2021,6,0.6775510204081632,0.625,Poor,Yes,Hostel,9555055722,student135@college.edu,Vizag,AP,Book_111,Author_111,Pearson,5896017613.0,1.0,English,0.38593679002372894,5.0,Yes,Major,2022.0,748.0,India,2.0,0.8765432098765431,0.4951456310679611,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False
I3108,S1101,B2115,2025-03-30,2025-04-13,2025-04-09,0.4782608695652173,1.0,1.0,1,0.6292134831460674,0.631578947368421,Electronics,No,5,L508,3,Student_101,1.0,4.0,B,62,2023,2,0.9632653061224485,0.625,Good,Yes,DayScholar,9239229126,student101@college.edu,Vizag,AP,Book_115,Author_115,Elsevier,4180288939.0,3.0,Telugu,0.4315519765739384,24.0,Yes,Major,2020.0,126.0,USA,0.0,0.39226519337016563,0.6310679611650485,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False
I3111,S1107,B2017,2025-03-24,2025-04-07,2025-04-09,0.5652173913043478,0.6666666666666666,0.3333333333333333,8,0.46067415730337075,0.05263157894736842,Programming,Yes,1,L511,4,Student_107,0.16666666666666652,1.0,A,14,2021,7,0.8040816326530611,0.5750000000000002,Poor,Yes,Hostel,9889200018,student107@college.edu,Vijayawada,AP,Book_17,Author_17,Pearson,5893993062.0,1.0,Telugu,0.3412177513000454,3.0,Yes,Major,2022.0,512.0,India,2.0,0.11774461028192369,0.3786407766990291,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True
I3177,S1103,B2017,2025-06-30,2025-07-14,,0.7391304347826086,1.0,1.0,5,0.2696629213483146,0.47368421052631576,Civil,Yes,2,L577,4,Student_103,0.0,4.0,B,33,2021,3,0.3938775510204082,0.625,Poor,No,DayScholar,9773585401,student103@college.edu,Vizag,AP,Book_17,Author_17,Pearson,5893993062.0,1.0,Telugu,0.3412177513000454,3.0,Yes,Major,2022.0,512.0,India,0.0,0.29460580912863066,0.2912621359223301,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,True,False
I3118,S1008,B2049,2025-07-27,2025-08-10,2025-08-06,0.13043478260869562,0.3333333333333333,0.6666666666666666,9,0.21348314606741575,0.3684210526315789,Math,No,1,L518,4,Student_8,0.0,2.0,B,36,2023,4,0.25918367346938775,0.5249999999999999,Poor,No,Hostel,9335409190,student8@college.edu,Rajahmundry,AP,Book_49,Author_49,McGraw Hill,4245623414.0,5.0,Hindi,0.4424319684959862,40.0,No,Major,2020.0,510.0,India,0.0,0.4686468646864686,0.22330097087378636,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
I3120,S1018,B2049,2025-08-16,2025-08-30,,0.21739130434782605,1.0,0.0,3,0.9887640449438202,0.3684210526315789,Mechanical,Yes,4,L520,2,Student_18,0.33333333333333304,4.0,B,79,2022,7,0.5816326530612244,0.0,Excellent,No,Hostel,9434218251,student18@college.edu,Vizag,AP,Book_49,Author_49,McGraw Hill,4245623414.0,5.0,Hindi,0.4424319684959862,40.0,No,Major,2020.0,510.0,India,0.0,0.0,0.8932038834951457,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
I3124,S1030,B2133,2025-01-07,2025-01-21,,0.6521739130434783,1.0,1.0,8,0.6629213483146068,0.5789473684210527,Math,Yes,5,L524,5,Student_30,0.5,2.0,B,13,2023,5,0.3387755102040815,0.7000000000000002,Poor,No,DayScholar,9821086395,student30@college.edu,Vijayawada,AP,Book_133,Author_133,Springer,8845090505.0,3.0,Hindi,0.06408088049679406,19.0,Yes,Major,2019.0,740.0,India,0.0,0.32126696832579177,0.6504854368932038,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False
